"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"5348","OPTCUR","EURINR","OPTION","21-Jul-2023",91.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.255,0.685,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.47,"EURINR"
"5350","OPTCUR","EURINR","OPTION","21-Jul-2023",92,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.22,0.61,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.415,"EURINR"
"6010","OPTCUR","EURINR","OPTION","21-Jul-2023",92.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.19,0.545,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3675,"EURINR"
"6094","OPTCUR","EURINR","OPTION","21-Jul-2023",92.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1625,0.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3225,"EURINR"
"6117","OPTCUR","EURINR","OPTION","21-Jul-2023",92.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1375,0.4275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2825,"EURINR"
"6119","OPTCUR","EURINR","OPTION","21-Jul-2023",93,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1175,0.3775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2475,"EURINR"
"6121","OPTCUR","EURINR","OPTION","21-Jul-2023",93.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1,0.33,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.215,"EURINR"
"6123","OPTCUR","EURINR","OPTION","21-Jul-2023",93.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.085,0.29,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1875,"EURINR"
"6179","OPTCUR","EURINR","OPTION","21-Jul-2023",93.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.07,0.255,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6975,"EURINR"
"6201","OPTCUR","EURINR","OPTION","21-Jul-2023",94,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.06,0.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6375,"EURINR"
"6205","OPTCUR","EURINR","OPTION","21-Jul-2023",94.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.05,0.19,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5775,"EURINR"
"6244","OPTCUR","EURINR","OPTION","21-Jul-2023",94.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.04,0.165,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5225,"EURINR"
"6313","OPTCUR","EURINR","OPTION","21-Jul-2023",94.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0325,0.1425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4725,"EURINR"
"6390","OPTCUR","EURINR","OPTION","21-Jul-2023",95,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0225,0.1175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4275,"EURINR"
"6392","OPTCUR","EURINR","OPTION","21-Jul-2023",95.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0175,0.1025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.385,"EURINR"
"6398","OPTCUR","EURINR","OPTION","21-Jul-2023",95.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.015,0.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.345,"EURINR"
"6408","OPTCUR","EURINR","OPTION","21-Jul-2023",95.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.01,0.07,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.31,"EURINR"
"6410","OPTCUR","EURINR","OPTION","21-Jul-2023",96,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0125,0.0675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2775,"EURINR"
"6438","OPTCUR","EURINR","OPTION","21-Jul-2023",96.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0075,0.0525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2475,"EURINR"
"11377","OPTCUR","EURINR","OPTION","21-Jul-2023",96.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.01,0.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.22,"EURINR"
"3642","OPTCUR","EURINR","OPTION","21-Jul-2023",82.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.01,0.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"EURINR"
"1699","OPTCUR","EURINR","OPTION","21-Jul-2023",83,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0125,0.0625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"EURINR"
"3103","OPTCUR","EURINR","OPTION","21-Jul-2023",83.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.015,0.075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.045,"EURINR"
"12034","OPTCUR","EURINR","OPTION","21-Jul-2023",83.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.02,0.09,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0525,"EURINR"
"5538","OPTCUR","EURINR","OPTION","21-Jul-2023",83.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.025,0.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.055,"EURINR"
"5532","OPTCUR","EURINR","OPTION","21-Jul-2023",84,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.03,0.125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.06,"EURINR"
"4084","OPTCUR","EURINR","OPTION","21-Jul-2023",84.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.035,0.15,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0925,"EURINR"
"4102","OPTCUR","EURINR","OPTION","21-Jul-2023",84.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.045,0.175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.11,"EURINR"
"4104","OPTCUR","EURINR","OPTION","21-Jul-2023",84.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0575,0.2075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1325,"EURINR"
"4106","OPTCUR","EURINR","OPTION","21-Jul-2023",85,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0675,0.2425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.155,"EURINR"
"4121","OPTCUR","EURINR","OPTION","21-Jul-2023",85.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0825,0.2825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1825,"EURINR"
"4125","OPTCUR","EURINR","OPTION","21-Jul-2023",85.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1025,0.3275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.215,"EURINR"
"4130","OPTCUR","EURINR","OPTION","21-Jul-2023",85.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1225,0.3775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.25,"EURINR"
"4132","OPTCUR","EURINR","OPTION","21-Jul-2023",86,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.145,0.43,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2875,"EURINR"
"4138","OPTCUR","EURINR","OPTION","21-Jul-2023",86.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1725,0.4925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3325,"EURINR"
"4141","OPTCUR","EURINR","OPTION","21-Jul-2023",86.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.205,0.56,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3825,"EURINR"
"4143","OPTCUR","EURINR","OPTION","21-Jul-2023",86.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.24,0.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4375,"EURINR"
"4149","OPTCUR","EURINR","OPTION","21-Jul-2023",87,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.28,0.72,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5,"EURINR"
"4152","OPTCUR","EURINR","OPTION","21-Jul-2023",87.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.325,0.805,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.565,"EURINR"
"4156","OPTCUR","EURINR","OPTION","21-Jul-2023",87.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.375,0.9,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6375,"EURINR"
"4181","OPTCUR","EURINR","OPTION","21-Jul-2023",87.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.43,1.005,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7175,"EURINR"
"4184","OPTCUR","EURINR","OPTION","21-Jul-2023",88,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.4925,1.1125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8025,"EURINR"
"4210","OPTCUR","EURINR","OPTION","21-Jul-2023",88.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.56,1.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.895,"EURINR"
"4223","OPTCUR","EURINR","OPTION","21-Jul-2023",88.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.635,1.36,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9975,"EURINR"
"4680","OPTCUR","EURINR","OPTION","21-Jul-2023",88.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.7175,1.4925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.105,"EURINR"
"4709","OPTCUR","EURINR","OPTION","21-Jul-2023",89,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.8075,1.6325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.22,"EURINR"
"4792","OPTCUR","EURINR","OPTION","21-Jul-2023",89.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.9,1.78,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.34,"EURINR"
"4898","OPTCUR","EURINR","OPTION","21-Jul-2023",89.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.005,1.935,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.47,"EURINR"
"4900","OPTCUR","EURINR","OPTION","21-Jul-2023",89.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.115,2.1,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.6075,"EURINR"
"5023","OPTCUR","EURINR","OPTION","21-Jul-2023",90,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.235,2.27,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7525,"EURINR"
"5039","OPTCUR","EURINR","OPTION","21-Jul-2023",90.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.36,2.445,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9025,"EURINR"
"5041","OPTCUR","EURINR","OPTION","21-Jul-2023",90.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.4925,2.6275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.06,"EURINR"
"5228","OPTCUR","EURINR","OPTION","21-Jul-2023",90.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.6325,2.8175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.225,"EURINR"
"5343","OPTCUR","EURINR","OPTION","21-Jul-2023",91,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.78,3.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.395,"EURINR"
"5345","OPTCUR","EURINR","OPTION","21-Jul-2023",91.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.935,3.21,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5725,"EURINR"
"5347","OPTCUR","EURINR","OPTION","21-Jul-2023",91.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.1,3.42,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.76,"EURINR"
"5349","OPTCUR","EURINR","OPTION","21-Jul-2023",91.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.2675,3.6275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9475,"EURINR"
"6009","OPTCUR","EURINR","OPTION","21-Jul-2023",92,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.44,3.84,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.14,"EURINR"
"6093","OPTCUR","EURINR","OPTION","21-Jul-2023",92.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.6225,4.0575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.34,"EURINR"
"6116","OPTCUR","EURINR","OPTION","21-Jul-2023",92.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.81,4.28,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.545,"EURINR"
"6118","OPTCUR","EURINR","OPTION","21-Jul-2023",92.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.0025,4.5025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7525,"EURINR"
"6120","OPTCUR","EURINR","OPTION","21-Jul-2023",93,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.2025,4.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9675,"EURINR"
"6122","OPTCUR","EURINR","OPTION","21-Jul-2023",93.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.4025,4.9625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1825,"EURINR"
"6172","OPTCUR","EURINR","OPTION","21-Jul-2023",93.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.61,5.195,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4025,"EURINR"
"6184","OPTCUR","EURINR","OPTION","21-Jul-2023",93.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.825,5.43,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.275,"EURINR"
"6202","OPTCUR","EURINR","OPTION","21-Jul-2023",94,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.0375,5.6675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.465,"EURINR"
"6243","OPTCUR","EURINR","OPTION","21-Jul-2023",94.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.2575,5.9075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.65,"EURINR"
"6312","OPTCUR","EURINR","OPTION","21-Jul-2023",94.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.4825,6.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.845,"EURINR"
"6389","OPTCUR","EURINR","OPTION","21-Jul-2023",94.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.7075,6.3875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.0425,"EURINR"
"6391","OPTCUR","EURINR","OPTION","21-Jul-2023",95,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.9325,6.6275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.245,"EURINR"
"6397","OPTCUR","EURINR","OPTION","21-Jul-2023",95.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.1675,6.8725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.45,"EURINR"
"6407","OPTCUR","EURINR","OPTION","21-Jul-2023",95.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.4,7.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6575,"EURINR"
"6409","OPTCUR","EURINR","OPTION","21-Jul-2023",95.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.635,7.365,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.87,"EURINR"
"6437","OPTCUR","EURINR","OPTION","21-Jul-2023",96,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.8725,7.6075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.085,"EURINR"
"6442","OPTCUR","EURINR","OPTION","21-Jul-2023",96.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.1075,7.8525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.305,"EURINR"
"11378","OPTCUR","EURINR","OPTION","21-Jul-2023",96.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.355,8.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.36,"EURINR"
"3650","OPTCUR","EURINR","OPTION","27-Jul-2023",82.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.715,7.455,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.585,"EURINR"
"1716","OPTCUR","EURINR","OPTION","27-Jul-2023",83,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.48,7.21,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.65,"EURINR"
"3315","OPTCUR","EURINR","OPTION","27-Jul-2023",83.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.2475,6.9675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6825,"EURINR"
"12035","OPTCUR","EURINR","OPTION","27-Jul-2023",83.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.015,6.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.725,"EURINR"
"1179","OPTCUR","EURINR","OPTION","27-Jul-2023",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.785,6.48,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.9725,"EURINR"
"1127","OPTCUR","EURINR","OPTION","27-Jul-2023",84,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.5575,6.2425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.8425,"EURINR"
"9068","OPTCUR","EURINR","OPTION","27-Jul-2023",84.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.335,6,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1675,"EURINR"
"9083","OPTCUR","EURINR","OPTION","27-Jul-2023",84.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.115,5.765,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.94,"EURINR"
"9089","OPTCUR","EURINR","OPTION","27-Jul-2023",84.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.8975,5.5275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.7125,"EURINR"
"9092","OPTCUR","EURINR","OPTION","27-Jul-2023",85,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.6875,5.2925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.49,"EURINR"
"9102","OPTCUR","EURINR","OPTION","27-Jul-2023",85.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.4825,5.0625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.2725,"EURINR"
"9148","OPTCUR","EURINR","OPTION","27-Jul-2023",85.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.2775,4.8325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.055,"EURINR"
"9159","OPTCUR","EURINR","OPTION","27-Jul-2023",85.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.0825,4.6075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.845,"EURINR"
"9161","OPTCUR","EURINR","OPTION","27-Jul-2023",86,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.89,4.385,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6375,"EURINR"
"9163","OPTCUR","EURINR","OPTION","27-Jul-2023",86.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.705,4.165,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.435,"EURINR"
